Evento;Reloj;RND Llegada EP;Tiempo entre llegadas EP;Proxima llegada EP;RND Llegada R;Tiempo entre llegadas R;Proxima llegada R;RND Llegada V;Tiempo entre llegadas V;Proxima llegada V;RND Llegada AE;Tiempo entre llegadas AE;Proxima llegada AE;RND Llegada P;Tiempo entre llegadas P;Proxima llegada P;RND fin EP;Tiempo atencion EP;Fin envio 1;Fin envio 2;Fin envio 3;RND fin R;Tiempo atencion R;Fin reclamo 1;Fin reclamo 2;Fin reclamo 3;RND fin V;Tiempo atencion V;Fin venta 1;Fin venta 2;RND fin AE;Tiempo atencion AE;Fin atencion 1;Fin atencion 2;RND fin P;Tiempo atencion P;Fin postal;EP COLA 1;EP Estado 1;EP COLA 2;EP Estado 2;EP COLA 3;EP Estado 3;R COLA 1;R Estado 1;R COLA 2;R Estado 2;R COLA 3;R Estado 3;V COLA 1;V Estado 1;V COLA 2;V Estado 2;AE COLA 1;AE Estado 1;AE COLA 2;AE Estado 2;P COLA 1;P Estado 1;AC tiempo espera EP;AC ocupacion EP;CANT EP;AC tiempo espera R;AC ocupacion R;CANT R;AC tiempo espera V;AC ocupacion V;CANT V;AC tiempo espera AE;AC ocupacion AE;CANT AE;AC tiempo espera P;AC ocupacion P;CANT P;Estado 1;HEspera 1;HAtencion 1;Estado 2;HEspera 2;HAtencion 2;Estado 3;HEspera 3;HAtencion 3;Estado 4;HEspera 4;HAtencion 4;Estado 5;HEspera 5;HAtencion 5;Estado 6;HEspera 6;HAtencion 6;Estado 7;HEspera 7;HAtencion 7;Estado 8;HEspera 8;HAtencion 8;Estado 9;HEspera 9;HAtencion 9;Estado 10;HEspera 10;HAtencion 10;Estado 11;HEspera 11;HAtencion 11;Estado 12;HEspera 12;HAtencion 12;Estado 13;HEspera 13;HAtencion 13;Estado 14;HEspera 14;HAtencion 14;Estado 15;HEspera 15;HAtencion 15;Estado 16;HEspera 16;HAtencion 16;Estado 17;HEspera 17;HAtencion 17;Estado 18;HEspera 18;HAtencion 18;Estado 19;HEspera 19;HAtencion 19;Estado 20;HEspera 20;HAtencion 20;Estado 21;HEspera 21;HAtencion 21;Estado 22;HEspera 22;HAtencion 22;Estado 23;HEspera 23;HAtencion 23;Estado 24;HEspera 24;HAtencion 24;Estado 25;HEspera 25;HAtencion 25;Estado 26;HEspera 26;HAtencion 26;Estado 27;HEspera 27;HAtencion 27;Estado 28;HEspera 28;HAtencion 28;Estado 29;HEspera 29;HAtencion 29;Estado 30;HEspera 30;HAtencion 30;Estado 31;HEspera 31;HAtencion 31;Estado 32;HEspera 32;HAtencion 32;Estado 33;HEspera 33;HAtencion 33
llegada_reclamo;5,18;0;0;13,19;0,22;0,99;6,17;0;0;7,15;0;0;19,11;0;0;7,44;0;0;0;8,61;0;0,76;12,23;8,41;17,72;17,41;0;0;0;6,74;0;0;0;0;0;0;45,01;0;Libre;0;Ocupado;0;Libre;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;1,8;1;0;3,18;3;0;1,87;2;0;0,87;1;0;0;0;SP;0;4,21;SR1;0;4,98;SR2;0;0,88;SR3;0;5,18;SV2;0;1,99;SE2;0;2,14;Eliminado;0;2,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_reclamo;6,17;0;0;13,19;0,39;1,97;8,14;0;0;7,15;0;0;19,11;0;0;7,44;0;0;0;8,61;0;0;0;8,41;17,72;17,41;0;0;0;6,74;0;0;0;0;0;0;45,01;0;Libre;0;Ocupado;0;Libre;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;1,8;1;0;3,18;3;0;1,87;2;0;0,87;1;0;0;0;SP;0;4,21;SR1;0;4,98;SR2;0;0,88;SR3;0;5,18;SV2;0;1,99;SE2;0;2,14;ER1;6,17;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta2;6,74;0;0;13,19;0;0;8,14;0;0;7,15;0;0;19,11;0;0;7,44;0;0;0;8,61;0;0;0;8,41;17,72;17,41;0;0;0;0;0;0;0;0;0;0;45,01;0;Libre;0;Ocupado;0;Libre;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Libre;0;Libre;0;Ocupado;0;1,8;1;0;3,18;3;0;6,62;3;0;0,87;1;0;0;0;SP;0;4,21;SR1;0;4,98;SR2;0;0,88;SR3;0;5,18;Eliminado;0;1,99;SE2;0;2,14;ER1;6,17;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;7,15;0;0;13,19;0;0;8,14;0,57;1,68;8,83;0;0;19,11;0;0;7,44;0;0;0;8,61;0;0;0;8,41;17,72;17,41;0,35;1,43;8,58;0;0;0;0;0;0;0;45,01;0;Libre;0;Ocupado;0;Libre;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Libre;0;Ocupado;0;1,8;1;0;3,18;3;0;6,62;3;0;0,87;1;0;0;0;SP;0;4,21;SR1;0;4,98;SR2;0;0,88;SR3;0;5,18;SV1;0;7,15;SE2;0;2,14;ER1;6,17;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_postales;7,44;0;0;13,19;0;0;8,14;0;0;8,83;0;0;19,11;0,77;11,02;18,46;0;0;0;8,61;0;0;0;8,41;17,72;17,41;0;0;8,58;0;0;0;0;0;0;0;45,01;0;Libre;0;Ocupado;0;Libre;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Libre;1;Ocupado;0;1,8;1;0;3,18;3;0;6,62;3;0;0,87;1;0;0;0;SP;0;4,21;SR1;0;4,98;SR2;0;0,88;SR3;0;5,18;SV1;0;7,15;SE2;0;2,14;ER1;6,17;0;EP;7,44;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_reclamo;8,14;0;0;13,19;0,66;4,31;12,45;0;0;8,83;0;0;19,11;0;0;18,46;0;0;0;8,61;0;0;0;8,41;17,72;17,41;0;0;8,58;0;0;0;0;0;0;0;45,01;0;Libre;0;Ocupado;0;Libre;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Libre;1;Ocupado;0;1,8;1;0;3,18;3;0;6,62;3;0;0,87;1;0;0;0;SP;0;4,21;SR1;0;4,98;SR2;0;0,88;SR3;0;5,18;SV1;0;7,15;SE2;0;2,14;ER1;6,17;0;EP;7,44;0;ER2;8,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_reclamo1;8,41;0;0;13,19;0;0;12,45;0;0;8,83;0;0;19,11;0;0;18,46;0;0;0;8,61;0;0,93;22,78;31,19;17,72;17,41;0;0;8,58;0;0;0;0;0;0;0;45,01;0;Libre;0;Ocupado;0;Libre;0;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Libre;1;Ocupado;0;1,8;1;2,23;6,61;4;0;6,62;3;0;0,87;1;0;0;0;SP;0;4,21;Eliminado;0;4,98;SR2;0;0,88;SR3;0;5,18;SV1;0;7,15;SE2;0;2,14;SR1;0;8,41;EP;7,44;0;ER2;8,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta1;8,58;0;0;13,19;0;0;12,45;0;0;8,83;0;0;19,11;0;0;18,46;0;0;0;8,61;0;0;0;31,19;17,72;17,41;0;0;0;0;0;0;0;0;0;0;45,01;0;Libre;0;Ocupado;0;Libre;0;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Libre;0;Libre;1;Ocupado;0;1,8;1;2,23;6,61;4;0;8,04;4;0;0,87;1;0;0;0;SP;0;4,21;Eliminado;0;4,98;SR2;0;0,88;SR3;0;5,18;Eliminado;0;7,15;SE2;0;2,14;SR1;0;8,41;EP;7,44;0;ER2;8,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_envio2;8,61;0;0;13,19;0;0;12,45;0;0;8,83;0;0;19,11;0;0;18,46;0;0;0;0;0;0;0;31,19;17,72;17,41;0;0;0;0;0;0;0;0;0;0;45,01;0;Libre;0;Libre;0;Libre;0;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Libre;0;Libre;1;Ocupado;0;8,26;2;2,23;6,61;4;0;8,04;4;0;0,87;1;0;0;0;SP;0;4,21;Eliminado;0;4,98;SR2;0;0,88;SR3;0;5,18;Eliminado;0;7,15;Eliminado;0;2,14;SR1;0;8,41;EP;7,44;0;ER2;8,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;8,83;0;0;13,19;0;0;12,45;0,89;4,41;13,24;0;0;19,11;0;0;18,46;0;0;0;0;0;0;0;31,19;17,72;17,41;0,52;2,44;11,27;0;0;0;0;0;0;0;45,01;0;Libre;0;Libre;0;Libre;0;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Libre;1;Ocupado;0;8,26;2;2,23;6,61;4;0;8,04;4;0;0,87;1;0;0;0;SP;0;4,21;SV1;0;8,83;SR2;0;0,88;SR3;0;5,18;Eliminado;0;7,15;Eliminado;0;2,14;SR1;0;8,41;EP;7,44;0;ER2;8,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta1;11,27;0;0;13,19;0;0;12,45;0;0;13,24;0;0;19,11;0;0;18,46;0;0;0;0;0;0;0;31,19;17,72;17,41;0;0;0;0;0;0;0;0;0;0;45,01;0;Libre;0;Libre;0;Libre;0;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Libre;0;Libre;1;Ocupado;0;8,26;2;2,23;6,61;4;0;10,47;5;0;0,87;1;0;0;0;SP;0;4,21;Eliminado;0;8,83;SR2;0;0,88;SR3;0;5,18;Eliminado;0;7,15;Eliminado;0;2,14;SR1;0;8,41;EP;7,44;0;ER2;8,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_reclamo;12,45;0;0;13,19;0,04;0,16;12,61;0;0;13,24;0;0;19,11;0;0;18,46;0;0;0;0;0;0;0;31,19;17,72;17,41;0;0;0;0;0;0;0;0;0;0;45,01;0;Libre;0;Libre;0;Libre;1;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Libre;0;Libre;1;Ocupado;0;8,26;2;2,23;6,61;4;0;10,47;5;0;0,87;1;0;0;0;SP;0;4,21;ER1;12,45;0;SR2;0;0,88;SR3;0;5,18;Eliminado;0;7,15;Eliminado;0;2,14;SR1;0;8,41;EP;7,44;0;ER2;8,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_reclamo;12,61;0;0;13,19;0,79;6,24;18,85;0;0;13,24;0;0;19,11;0;0;18,46;0;0;0;0;0;0;0;31,19;17,72;17,41;0;0;0;0;0;0;0;0;0;0;45,01;0;Libre;0;Libre;0;Libre;1;Ocupado;1;Ocupado;1;Ocupado;0;Libre;0;Libre;0;Libre;0;Libre;1;Ocupado;0;8,26;2;2,23;6,61;4;0;10,47;5;0;0,87;1;0;0;0;SP;0;4,21;ER1;12,45;0;SR2;0;0,88;SR3;0;5,18;ER3;12,61;0;Eliminado;0;2,14;SR1;0;8,41;EP;7,44;0;ER2;8,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_envio;13,19;0,89;5,29;18,48;0;0;18,85;0;0;13,24;0;0;19,11;0;0;18,46;0,86;11,79;24,98;0;0;0;0;31,19;17,72;17,41;0;0;0;0;0;0;0;0;0;0;45,01;0;Ocupado;0;Libre;0;Libre;1;Ocupado;1;Ocupado;1;Ocupado;0;Libre;0;Libre;0;Libre;0;Libre;1;Ocupado;0;8,26;2;2,23;6,61;4;0;10,47;5;0;0,87;1;0;0;0;SP;0;4,21;ER1;12,45;0;SR2;0;0,88;SR3;0;5,18;ER3;12,61;0;SE1;0;13,19;SR1;0;8,41;EP;7,44;0;ER2;8,14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;13,24;0;0;18,48;0;0;18,85;0,03;0,06;13,3;0;0;19,11;0;0;18,46;0;0;24,98;0;0;0;0;31,19;17,72;17,41;0,16;0,58;13,82;0;0;0;0;0;0;0;45,01;0;Ocupado;0;Libre;0;Libre;1;Ocupado;1;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Libre;1;Ocupado;0;8,26;2;2,23;6,61;4;0;10,47;5;0;0,87;1;0;0;0;SP;0;4,21;ER1;12,45;0;SR2;0;0,88;SR3;0;5,18;ER3;12,61;0;SE1;0;13,19;SR1;0;8,41;EP;7,44;0;ER2;8,14;0;SV1;0;13,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;13,3;0;0;18,48;0;0;18,85;0,27;0,62;13,92;0;0;19,11;0;0;18,46;0;0;24,98;0;0;0;0;31,19;17,72;17,41;0,29;1,14;13,82;14,44;0;0;0;0;0;0;45,01;0;Ocupado;0;Libre;0;Libre;1;Ocupado;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;8,26;2;2,23;6,61;4;0;10,47;5;0;0,87;1;0;0;0;SP;0;4,21;ER1;12,45;0;SR2;0;0,88;SR3;0;5,18;ER3;12,61;0;SE1;0;13,19;SR1;0;8,41;EP;7,44;0;ER2;8,14;0;SV1;0;13,24;SV2;0;13,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta1;13,82;0;0;18,48;0;0;18,85;0;0;13,92;0;0;19,11;0;0;18,46;0;0;24,98;0;0;0;0;31,19;17,72;17,41;0;0;0;14,44;0;0;0;0;0;0;45,01;0;Ocupado;0;Libre;0;Libre;1;Ocupado;1;Ocupado;1;Ocupado;0;Libre;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;8,26;2;2,23;6,61;4;0;11,05;6;0;0,87;1;0;0;0;SP;0;4,21;ER1;12,45;0;SR2;0;0,88;SR3;0;5,18;ER3;12,61;0;SE1;0;13,19;SR1;0;8,41;EP;7,44;0;ER2;8,14;0;Eliminado;0;13,24;SV2;0;13,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;13,92;0;0;18,48;0;0;18,85;0,43;1,12;15,04;0;0;19,11;0;0;18,46;0;0;24,98;0;0;0;0;31,19;17,72;17,41;0,13;0,46;14,38;14,44;0;0;0;0;0;0;45,01;0;Ocupado;0;Libre;0;Libre;1;Ocupado;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;8,26;2;2,23;6,61;4;0;11,05;6;0;0,87;1;0;0;0;SP;0;4,21;ER1;12,45;0;SR2;0;0,88;SR3;0;5,18;ER3;12,61;0;SE1;0;13,19;SR1;0;8,41;EP;7,44;0;ER2;8,14;0;SV1;0;13,92;SV2;0;13,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta1;14,38;0;0;18,48;0;0;18,85;0;0;15,04;0;0;19,11;0;0;18,46;0;0;24,98;0;0;0;0;31,19;17,72;17,41;0;0;0;14,44;0;0;0;0;0;0;45,01;0;Ocupado;0;Libre;0;Libre;1;Ocupado;1;Ocupado;1;Ocupado;0;Libre;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;8,26;2;2,23;6,61;4;0;11,51;7;0;0,87;1;0;0;0;SP;0;4,21;ER1;12,45;0;SR2;0;0,88;SR3;0;5,18;ER3;12,61;0;SE1;0;13,19;SR1;0;8,41;EP;7,44;0;ER2;8,14;0;Eliminado;0;13,92;SV2;0;13,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta2;14,44;0;0;18,48;0;0;18,85;0;0;15,04;0;0;19,11;0;0;18,46;0;0;24,98;0;0;0;0;31,19;17,72;17,41;0;0;0;0;0;0;0;0;0;0;45,01;0;Ocupado;0;Libre;0;Libre;1;Ocupado;1;Ocupado;1;Ocupado;0;Libre;0;Libre;0;Libre;0;Libre;1;Ocupado;0;8,26;2;2,23;6,61;4;0;12,65;8;0;0,87;1;0;0;0;SP;0;4,21;ER1;12,45;0;SR2;0;0,88;SR3;0;5,18;ER3;12,61;0;SE1;0;13,19;SR1;0;8,41;EP;7,44;0;ER2;8,14;0;Eliminado;0;13,92;Eliminado;0;13,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;15,04;0;0;18,48;0;0;18,85;0,78;3,02;18,06;0;0;19,11;0;0;18,46;0;0;24,98;0;0;0;0;31,19;17,72;17,41;0,73;4,36;19,4;0;0;0;0;0;0;0;45,01;0;Ocupado;0;Libre;0;Libre;1;Ocupado;1;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Libre;1;Ocupado;0;8,26;2;2,23;6,61;4;0;12,65;8;0;0,87;1;0;0;0;SP;0;4,21;ER1;12,45;0;SR2;0;0,88;SR3;0;5,18;ER3;12,61;0;SE1;0;13,19;SR1;0;8,41;EP;7,44;0;ER2;8,14;0;SV1;0;15,04;Eliminado;0;13,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_reclamo3;17,41;0;0;18,48;0;0;18,85;0;0;18,06;0;0;19,11;0;0;18,46;0;0;24,98;0;0;0,21;2,02;31,19;17,72;19,43;0;0;19,4;0;0;0;0;0;0;0;45,01;0;Ocupado;0;Libre;0;Libre;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Libre;1;Ocupado;0;8,26;2;7,03;18,84;5;0;12,65;8;0;0,87;1;0;0;0;SP;0;4,21;ER1;12,45;0;SR2;0;0,88;Eliminado;0;5,18;SR3;0;17,41;SE1;0;13,19;SR1;0;8,41;EP;7,44;0;ER2;8,14;0;SV1;0;15,04;Eliminado;0;13,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_reclamo2;17,72;0;0;18,48;0;0;18,85;0;0;18,06;0;0;19,11;0;0;18,46;0;0;24,98;0;0;0,11;0,99;31,19;18,71;19,43;0;0;19,4;0;0;0;0;0;0;0;45,01;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Libre;1;Ocupado;0;8,26;2;16,6;35,68;6;0;12,65;8;0;0,87;1;0;0;0;SP;0;4,21;ER1;12,45;0;Eliminado;0;0,88;Eliminado;0;5,18;SR3;0;17,41;SE1;0;13,19;SR1;0;8,41;EP;7,44;0;SR2;0;17,72;SV1;0;15,04;Eliminado;0;13,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;18,06;0;0;18,48;0;0;18,85;0,11;0,23;18,29;0;0;19,11;0;0;18,46;0;0;24,98;0;0;0;0;31,19;18,71;19,43;0,1;0,35;19,4;18,41;0;0;0;0;0;0;45,01;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;8,26;2;16,6;35,68;6;0;12,65;8;0;0,87;1;0;0;0;SP;0;4,21;ER1;12,45;0;SV2;0;18,06;Eliminado;0;5,18;SR3;0;17,41;SE1;0;13,19;SR1;0;8,41;EP;7,44;0;SR2;0;17,72;SV1;0;15,04;Eliminado;0;13,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;18,29;0;0;18,48;0;0;18,85;0,05;0,1;18,39;0;0;19,11;0;0;18,46;0;0;24,98;0;0;0;0;31,19;18,71;19,43;0;0;19,4;18,41;0;0;0;0;0;0;45,01;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;8,26;2;16,6;35,68;6;0;12,65;8;0;0,87;1;0;0;0;SP;0;4,21;ER1;12,45;0;SV2;0;18,06;EV1;18,29;0;SR3;0;17,41;SE1;0;13,19;SR1;0;8,41;EP;7,44;0;SR2;0;17,72;SV1;0;15,04;Eliminado;0;13,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;18,39;0;0;18,48;0;0;18,85;0,32;0,77;19,16;0;0;19,11;0;0;18,46;0;0;24,98;0;0;0;0;31,19;18,71;19,43;0;0;19,4;18,41;0;0;0;0;0;0;45,01;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;1;Ocupado;0;Libre;0;Libre;1;Ocupado;0;8,26;2;16,6;35,68;6;0;12,65;8;0;0,87;1;0;0;0;SP;0;4,21;ER1;12,45;0;SV2;0;18,06;EV1;18,29;0;SR3;0;17,41;SE1;0;13,19;SR1;0;8,41;EP;7,44;0;SR2;0;17,72;SV1;0;15,04;EV2;18,39;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta2;18,41;0;0;18,48;0;0;18,85;0;0;19,16;0;0;19,11;0;0;18,46;0;0;24,98;0;0;0;0;31,19;18,71;19,43;0,53;2,51;19,4;20,92;0;0;0;0;0;0;45,01;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;8,26;2;16,6;35,68;6;0,01;13;9;0;0,87;1;0;0;0;SP;0;4,21;ER1;12,45;0;Eliminado;0;18,06;EV1;18,29;0;SR3;0;17,41;SE1;0;13,19;SR1;0;8,41;EP;7,44;0;SR2;0;17,72;SV1;0;15,04;SV2;0;18,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_postales;18,46;0;0;18,48;0;0;18,85;0;0;19,16;0;0;19,11;0,4;3,83;22,29;0;0;24,98;0;0;0;0;31,19;18,71;19,43;0;0;19,4;20,92;0;0;0;0;0;0;45,01;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;2;Ocupado;0;8,26;2;16,6;35,68;6;0,01;13;9;0;0,87;1;0;0;0;SP;0;4,21;ER1;12,45;0;EP;18,46;0;EV1;18,29;0;SR3;0;17,41;SE1;0;13,19;SR1;0;8,41;EP;7,44;0;SR2;0;17,72;SV1;0;15,04;SV2;0;18,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_envio;18,48;0,34;0,99;19,47;0;0;18,85;0;0;19,16;0;0;19,11;0;0;22,29;0,48;3,92;24,98;22,4;0;0;0;31,19;18,71;19,43;0;0;19,4;20,92;0;0;0;0;0;0;45,01;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;2;Ocupado;0;8,26;2;16,6;35,68;6;0,01;13;9;0;0,87;1;0;0;0;SP;0;4,21;ER1;12,45;0;EP;18,46;0;EV1;18,29;0;SR3;0;17,41;SE1;0;13,19;SR1;0;8,41;EP;7,44;0;SR2;0;17,72;SV1;0;15,04;SV2;0;18,41;SE2;0;18,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_reclamo2;18,71;0;0;19,47;0;0;18,85;0;0;19,16;0;0;19,11;0;0;22,29;0;0;24,98;22,4;0;0;0;31,19;0;19,43;0;0;19,4;20,92;0;0;0;0;0;0;45,01;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;0;Libre;0;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;2;Ocupado;0;8,26;2;16,6;36,66;7;0,01;13;9;0;0,87;1;0;0;0;SP;0;4,21;ER1;12,45;0;EP;18,46;0;EV1;18,29;0;SR3;0;17,41;SE1;0;13,19;SR1;0;8,41;EP;7,44;0;Eliminado;0;17,72;SV1;0;15,04;SV2;0;18,41;SE2;0;18,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_reclamo;18,85;0;0;19,47;0,37;1,84;20,69;0;0;19,16;0;0;19,11;0;0;22,29;0;0;24,98;22,4;0;0,68;9,76;31,19;28,61;19,43;0;0;19,4;20,92;0;0;0;0;0;0;45,01;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;2;Ocupado;0;8,26;2;16,6;36,66;7;0,01;13;9;0;0,87;1;0;0;0;SP;0;4,21;ER1;12,45;0;EP;18,46;0;EV1;18,29;0;SR3;0;17,41;SE1;0;13,19;SR1;0;8,41;EP;7,44;0;SR2;0;18,85;SV1;0;15,04;SV2;0;18,41;SE2;0;18,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
