Evento;Reloj;RND Llegada EP;Tiempo entre llegadas EP;Proxima llegada EP;RND Llegada R;Tiempo entre llegadas R;Proxima llegada R;RND Llegada V;Tiempo entre llegadas V;Proxima llegada V;RND Llegada AE;Tiempo entre llegadas AE;Proxima llegada AE;RND Llegada P;Tiempo entre llegadas P;Proxima llegada P;RND fin EP;Tiempo atencion EP;Tiempo fin envio 1;Tiempo fin envio 2;Tiempo fin envio 3;RND fin R;Tiempo atencion R;Tiempo fin reclamo 1;Tiempo fin reclamo 2;RND fin V;Tiempo atencion V;Tiempo fin venta 1;Tiempo fin venta 2;Tiempo fin venta 3;RND fin AE;Tiempo atencion AE;Tiempo fin atencion 1;Tiempo fin atencion 2;RND fin P;Tiempo atencion P;Tiempo fin postal;EP COLA 1;EP Estado 1;EP COLA 2;EP Estado 2;EP COLA 3;EP Estado 3;R COLA 1;R Estado 1;R COLA 2;R Estado 2;V COLA 1;V Estado 1;V COLA 2;V Estado 2;V COLA 3;V Estado 3;AE COLA 1;AE Estado 1;AE COLA 2;AE Estado 2;P COLA 1;P Estado 1;AC tiempo espera EP;AC ocupacion EP;CANT EP;AC tiempo espera R;AC ocupacion R;CANT R;AC tiempo espera V;AC ocupacion V;CANT V;AC tiempo espera AE;AC ocupacion AE;CANT AE;AC tiempo espera P;AC ocupacion P;CANT P;Estado 1;HEspera 1;HAtencion 1;Estado 2;HEspera 2;HAtencion 2;Estado 3;HEspera 3;HAtencion 3;Estado 4;HEspera 4;HAtencion 4;Estado 5;HEspera 5;HAtencion 5;Estado 6;HEspera 6;HAtencion 6;Estado 7;HEspera 7;HAtencion 7;Estado 8;HEspera 8;HAtencion 8;Estado 9;HEspera 9;HAtencion 9;Estado 10;HEspera 10;HAtencion 10;Estado 11;HEspera 11;HAtencion 11;Estado 12;HEspera 12;HAtencion 12;Estado 13;HEspera 13;HAtencion 13;Estado 14;HEspera 14;HAtencion 14;Estado 15;HEspera 15;HAtencion 15;Estado 16;HEspera 16;HAtencion 16;Estado 17;HEspera 17;HAtencion 17;Estado 18;HEspera 18;HAtencion 18;Estado 19;HEspera 19;HAtencion 19;Estado 20;HEspera 20;HAtencion 20;Estado 21;HEspera 21;HAtencion 21;Estado 22;HEspera 22;HAtencion 22;Estado 23;HEspera 23;HAtencion 23;Estado 24;HEspera 24;HAtencion 24;Estado 25;HEspera 25;HAtencion 25;Estado 26;HEspera 26;HAtencion 26;Estado 27;HEspera 27;HAtencion 27;Estado 28;HEspera 28;HAtencion 28;Estado 29;HEspera 29;HAtencion 29;Estado 30;HEspera 30;HAtencion 30;Estado 31;HEspera 31;HAtencion 31
llegada_AE;62,79;0;0;65,94;0;0;67,39;0;0;63,79;0,22;1,49;64,28;0;0;64,16;0;0;64,04;66,63;67,51;0;0;74,05;68,97;0;0;67,15;0;0;0,24;3,29;79,61;66,08;0;0;75,78;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Ocupado;1;Ocupado;4,83;86,61;18;44,33;65,79;12;2,83;91,24;36;32,74;65,74;10;18,44;41,74;2;SE1;0;59,64;SV1;0;60,09;SE2;0;55,25;SR2;0;51,49;SE3;0;61,55;SP;0;59,37;SAE2;0;62,79;Eliminado;-;-;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;ER2;60,31;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;63,79;0;0;65,94;0;0;67,39;0,83;3,54;67,33;0;0;64,28;0;0;64,16;0;0;64,04;66,63;67,51;0;0;74,05;68,97;0,01;0,03;67,15;63,82;0;0;0;79,61;66,08;0;0;75,78;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Ocupado;1;Ocupado;4,83;86,61;18;44,33;65,79;12;2,83;91,24;36;32,74;65,74;10;18,44;41,74;2;SE1;0;59,64;SV1;0;60,09;SE2;0;55,25;SR2;0;51,49;SE3;0;61,55;SP;0;59,37;SAE2;0;62,79;SV2;0;63,79;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;ER2;60,31;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta2;63,82;0;0;65,94;0;0;67,39;0;0;67,33;0;0;64,28;0;0;64,16;0;0;64,04;66,63;67,51;0;0;74,05;68,97;0;0;67,15;0;0;0;0;79,61;66,08;0;0;75,78;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Ocupado;1;Ocupado;4,83;86,61;18;44,33;65,79;12;2,83;91,27;37;32,74;65,74;10;18,44;41,74;2;SE1;0;59,64;SV1;0;60,09;SE2;0;55,25;SR2;0;51,49;SE3;0;61,55;SP;0;59,37;SAE2;0;62,79;Eliminado;-;-;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;ER2;60,31;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_envio1;64,04;0;0;65,94;0;0;67,39;0;0;67,33;0;0;64,28;0;0;64,16;0;0;0;66,63;67,51;0;0;74,05;68,97;0;0;67,15;0;0;0;0;79,61;66,08;0;0;75,78;0;Libre;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Ocupado;1;Ocupado;4,83;91;19;44,33;65,79;12;2,83;91,27;37;32,74;65,74;10;18,44;41,74;2;Eliminado;-;-;SV1;0;60,09;SE2;0;55,25;SR2;0;51,49;SE3;0;61,55;SP;0;59,37;SAE2;0;62,79;Eliminado;-;-;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;ER2;60,31;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_postales;64,16;0;0;65,94;0;0;67,39;0;0;67,33;0;0;64,28;0,46;4,62;68,78;0;0;0;66,63;67,51;0;0;74,05;68,97;0;0;67,15;0;0;0;0;79,61;66,08;0;0;75,78;0;Libre;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Ocupado;2;Ocupado;4,83;91;19;44,33;65,79;12;2,83;91,27;37;32,74;65,74;10;18,44;41,74;2;EP;64,16;0;SV1;0;60,09;SE2;0;55,25;SR2;0;51,49;SE3;0;61,55;SP;0;59,37;SAE2;0;62,79;Eliminado;-;-;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;ER2;60,31;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_AE;64,28;0;0;65,94;0;0;67,39;0;0;67,33;0,39;2,96;67,24;0;0;68,78;0;0;0;66,63;67,51;0;0;74,05;68,97;0;0;67,15;0;0;0;0;79,61;66,08;0;0;75,78;0;Libre;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Ocupado;2;Ocupado;4,83;91;19;44,33;65,79;12;2,83;91,27;37;32,74;65,74;10;18,44;41,74;2;EP;64,16;0;SV1;0;60,09;SE2;0;55,25;SR2;0;51,49;SE3;0;61,55;SP;0;59,37;SAE2;0;62,79;EAE1;64,28;0;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;ER2;60,31;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_envio;65,94;0,55;1,91;67,85;0;0;67,39;0;0;67,33;0;0;67,24;0;0;68,78;0,08;0,5;66,44;66,63;67,51;0;0;74,05;68,97;0;0;67,15;0;0;0;0;79,61;66,08;0;0;75,78;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Ocupado;2;Ocupado;4,83;91;19;44,33;65,79;12;2,83;91,27;37;32,74;65,74;10;18,44;41,74;2;EP;64,16;0;SV1;0;60,09;SE2;0;55,25;SR2;0;51,49;SE3;0;61,55;SP;0;59,37;SAE2;0;62,79;EAE1;64,28;0;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;ER2;60,31;0;SE1;0;65,94;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_AE2;66,08;0;0;67,85;0;0;67,39;0;0;67,33;0;0;67,24;0;0;68,78;0;0;66,44;66,63;67,51;0;0;74,05;68,97;0;0;67,15;0;0;0;0;79,61;0;0;0;75,78;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Libre;2;Ocupado;4,83;91;19;44,33;65,79;12;2,83;91,27;37;32,74;69,02;11;18,44;41,74;2;EP;64,16;0;SV1;0;60,09;SE2;0;55,25;SR2;0;51,49;SE3;0;61,55;SP;0;59,37;Eliminado;-;-;EAE1;64,28;0;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;ER2;60,31;0;SE1;0;65,94;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_envio1;66,44;0;0;67,85;0;0;67,39;0;0;67,33;0;0;67,24;0;0;68,78;0;0;0;66,63;67,51;0;0;74,05;68,97;0;0;67,15;0;0;0;0;79,61;0;0;0;75,78;0;Libre;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Libre;2;Ocupado;4,83;91,5;20;44,33;65,79;12;2,83;91,27;37;32,74;69,02;11;18,44;41,74;2;EP;64,16;0;SV1;0;60,09;SE2;0;55,25;SR2;0;51,49;SE3;0;61,55;SP;0;59,37;Eliminado;-;-;EAE1;64,28;0;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;ER2;60,31;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_envio2;66,63;0;0;67,85;0;0;67,39;0;0;67,33;0;0;67,24;0;0;68,78;0;0;0;0;67,51;0;0;74,05;68,97;0;0;67,15;0;0;0;0;79,61;0;0;0;75,78;0;Libre;0;Libre;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Libre;2;Ocupado;4,83;102,88;21;44,33;65,79;12;2,83;91,27;37;32,74;69,02;11;18,44;41,74;2;EP;64,16;0;SV1;0;60,09;Eliminado;-;-;SR2;0;51,49;SE3;0;61,55;SP;0;59,37;Eliminado;-;-;EAE1;64,28;0;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;ER2;60,31;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta1;67,15;0;0;67,85;0;0;67,39;0;0;67,33;0;0;67,24;0;0;68,78;0;0;0;0;67,51;0;0;74,05;68,97;0;0;0;0;0;0;0;79,61;0;0;0;75,78;0;Libre;0;Libre;0;Ocupado;0;Ocupado;1;Ocupado;0;Libre;0;Libre;0;Libre;1;Ocupado;0;Libre;2;Ocupado;4,83;102,88;21;44,33;65,79;12;2,83;98,32;38;32,74;69,02;11;18,44;41,74;2;EP;64,16;0;Eliminado;-;-;Eliminado;-;-;SR2;0;51,49;SE3;0;61,55;SP;0;59,37;Eliminado;-;-;EAE1;64,28;0;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;ER2;60,31;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_AE;67,24;0;0;67,85;0;0;67,39;0;0;67,33;0,84;10,99;78,23;0;0;68,78;0;0;0;0;67,51;0;0;74,05;68,97;0;0;0;0;0;0,19;2,52;79,61;69,76;0;0;75,78;0;Libre;0;Libre;0;Ocupado;0;Ocupado;1;Ocupado;0;Libre;0;Libre;0;Libre;1;Ocupado;0;Ocupado;2;Ocupado;4,83;102,88;21;44,33;65,79;12;2,83;98,32;38;32,74;69,02;11;18,44;41,74;2;EP;64,16;0;SAE2;0;67,24;Eliminado;-;-;SR2;0;51,49;SE3;0;61,55;SP;0;59,37;Eliminado;-;-;EAE1;64,28;0;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;ER2;60,31;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;67,33;0;0;67,85;0;0;67,39;0,65;2,09;69,42;0;0;78,23;0;0;68,78;0;0;0;0;67,51;0;0;74,05;68,97;0,74;4,48;71,81;0;0;0;0;79,61;69,76;0;0;75,78;0;Libre;0;Libre;0;Ocupado;0;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Ocupado;2;Ocupado;4,83;102,88;21;44,33;65,79;12;2,83;98,32;38;32,74;69,02;11;18,44;41,74;2;EP;64,16;0;SAE2;0;67,24;SV1;0;67,33;SR2;0;51,49;SE3;0;61,55;SP;0;59,37;Eliminado;-;-;EAE1;64,28;0;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;ER2;60,31;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_reclamo;67,39;0;0;67,85;0,42;2,17;69,56;0;0;69,42;0;0;78,23;0;0;68,78;0;0;0;0;67,51;0;0;74,05;68,97;0;0;71,81;0;0;0;0;79,61;69,76;0;0;75,78;0;Libre;0;Libre;0;Ocupado;1;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Ocupado;2;Ocupado;4,83;102,88;21;44,33;65,79;12;2,83;98,32;38;32,74;69,02;11;18,44;41,74;2;EP;64,16;0;SAE2;0;67,24;SV1;0;67,33;SR2;0;51,49;SE3;0;61,55;SP;0;59,37;ER1;67,39;0;EAE1;64,28;0;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;ER2;60,31;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_envio3;67,51;0;0;67,85;0;0;69,56;0;0;69,42;0;0;78,23;0;0;68,78;0;0;0;0;0;0;0;74,05;68,97;0;0;71,81;0;0;0;0;79,61;69,76;0;0;75,78;0;Libre;0;Libre;0;Libre;1;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Ocupado;2;Ocupado;4,83;108,84;22;44,33;65,79;12;2,83;98,32;38;32,74;69,02;11;18,44;41,74;2;EP;64,16;0;SAE2;0;67,24;SV1;0;67,33;SR2;0;51,49;Eliminado;-;-;SP;0;59,37;ER1;67,39;0;EAE1;64,28;0;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;ER2;60,31;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_envio;67,85;0,84;4,39;72,24;0;0;69,56;0;0;69,42;0;0;78,23;0;0;68,78;0,7;7,22;75,07;0;0;0;0;74,05;68,97;0;0;71,81;0;0;0;0;79,61;69,76;0;0;75,78;0;Ocupado;0;Libre;0;Libre;1;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Ocupado;2;Ocupado;4,83;108,84;22;44,33;65,79;12;2,83;98,32;38;32,74;69,02;11;18,44;41,74;2;EP;64,16;0;SAE2;0;67,24;SV1;0;67,33;SR2;0;51,49;SE1;0;67,85;SP;0;59,37;ER1;67,39;0;EAE1;64,28;0;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;ER2;60,31;0;Eliminado;-;-;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_postales;68,78;0;0;72,24;0;0;69,56;0;0;69,42;0;0;78,23;0,19;1,58;70,36;0;0;75,07;0;0;0;0;74,05;68,97;0;0;71,81;0;0;0;0;79,61;69,76;0;0;75,78;0;Ocupado;0;Libre;0;Libre;1;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Ocupado;3;Ocupado;4,83;108,84;22;44,33;65,79;12;2,83;98,32;38;32,74;69,02;11;18,44;41,74;2;EP;64,16;0;SAE2;0;67,24;SV1;0;67,33;SR2;0;51,49;SE1;0;67,85;SP;0;59,37;ER1;67,39;0;EAE1;64,28;0;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;ER2;60,31;0;EP;68,78;0;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_reclamo2;68,97;0;0;72,24;0;0;69,56;0;0;69,42;0;0;78,23;0;0;70,36;0;0;75,07;0;0;0,31;3,18;74,05;72,15;0;0;71,81;0;0;0;0;79,61;69,76;0;0;75,78;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Ocupado;3;Ocupado;4,83;108,84;22;52,99;83,27;13;2,83;98,32;38;32,74;69,02;11;18,44;41,74;2;EP;64,16;0;SAE2;0;67,24;SV1;0;67,33;Eliminado;-;-;SE1;0;67,85;SP;0;59,37;ER1;67,39;0;EAE1;64,28;0;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;SR2;0;68,97;EP;68,78;0;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;69,42;0;0;72,24;0;0;69,56;0,19;0,42;69,84;0;0;78,23;0;0;70,36;0;0;75,07;0;0;0;0;74,05;72,15;0,12;0,42;71,81;69,84;0;0;0;79,61;69,76;0;0;75,78;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;0;Ocupado;3;Ocupado;4,83;108,84;22;52,99;83,27;13;2,83;98,32;38;32,74;69,02;11;18,44;41,74;2;EP;64,16;0;SAE2;0;67,24;SV1;0;67,33;SV2;0;69,42;SE1;0;67,85;SP;0;59,37;ER1;67,39;0;EAE1;64,28;0;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;SR2;0;68,97;EP;68,78;0;Eliminado;-;-;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_reclamo;69,56;0;0;72,24;0,8;6,43;75,99;0;0;69,84;0;0;78,23;0;0;70,36;0;0;75,07;0;0;0;0;74,05;72,15;0;0;71,81;69,84;0;0;0;79,61;69,76;0;0;75,78;0;Ocupado;0;Libre;0;Libre;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;0;Ocupado;3;Ocupado;4,83;108,84;22;52,99;83,27;13;2,83;98,32;38;32,74;69,02;11;18,44;41,74;2;EP;64,16;0;SAE2;0;67,24;SV1;0;67,33;SV2;0;69,42;SE1;0;67,85;SP;0;59,37;ER1;67,39;0;EAE1;64,28;0;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;SR2;0;68,97;EP;68,78;0;ER2;69,56;0;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_AE2;69,76;0;0;72,24;0;0;75,99;0;0;69,84;0;0;78,23;0;0;70,36;0;0;75,07;0;0;0;0;74,05;72,15;0;0;71,81;69,84;0;0;0;79,61;0;0;0;75,78;0;Ocupado;0;Libre;0;Libre;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;0;Libre;3;Ocupado;4,83;108,84;22;52,99;83,27;13;2,83;98,32;38;32,74;71,53;12;18,44;41,74;2;EP;64,16;0;Eliminado;-;-;SV1;0;67,33;SV2;0;69,42;SE1;0;67,85;SP;0;59,37;ER1;67,39;0;EAE1;64,28;0;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;SR2;0;68,97;EP;68,78;0;ER2;69,56;0;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;69,84;0;0;72,24;0;0;75,99;0,66;2,15;71,99;0;0;78,23;0;0;70,36;0;0;75,07;0;0;0;0;74,05;72,15;0,35;1,43;71,81;69,84;71,27;0;0;79,61;0;0;0;75,78;0;Ocupado;0;Libre;0;Libre;1;Ocupado;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;1;Ocupado;0;Libre;3;Ocupado;4,83;108,84;22;52,99;83,27;13;2,83;98,32;38;32,74;71,53;12;18,44;41,74;2;EP;64,16;0;SV3;0;69,84;SV1;0;67,33;SV2;0;69,42;SE1;0;67,85;SP;0;59,37;ER1;67,39;0;EAE1;64,28;0;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;SR2;0;68,97;EP;68,78;0;ER2;69,56;0;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta2;69,84;0;0;72,24;0;0;75,99;0;0;71,99;0;0;78,23;0;0;70,36;0;0;75,07;0;0;0;0;74,05;72,15;0;0;71,81;0;71,27;0;0;79,61;0;0;0;75,78;0;Ocupado;0;Libre;0;Libre;1;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Ocupado;1;Ocupado;0;Libre;3;Ocupado;4,83;108,84;22;52,99;83,27;13;2,83;98,74;39;32,74;71,53;12;18,44;41,74;2;EP;64,16;0;SV3;0;69,84;SV1;0;67,33;Eliminado;-;-;SE1;0;67,85;SP;0;59,37;ER1;67,39;0;EAE1;64,28;0;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;SR2;0;68,97;EP;68,78;0;ER2;69,56;0;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_postales;70,36;0;0;72,24;0;0;75,99;0;0;71,99;0;0;78,23;0,38;3,58;73,94;0;0;75,07;0;0;0;0;74,05;72,15;0;0;71,81;0;71,27;0;0;79,61;0;0;0;75,78;0;Ocupado;0;Libre;0;Libre;1;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Ocupado;1;Ocupado;0;Libre;4;Ocupado;4,83;108,84;22;52,99;83,27;13;2,83;98,74;39;32,74;71,53;12;18,44;41,74;2;EP;64,16;0;SV3;0;69,84;SV1;0;67,33;EP;70,36;0;SE1;0;67,85;SP;0;59,37;ER1;67,39;0;EAE1;64,28;0;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;SR2;0;68,97;EP;68,78;0;ER2;69,56;0;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta3;71,27;0;0;72,24;0;0;75,99;0;0;71,99;0;0;78,23;0;0;73,94;0;0;75,07;0;0;0;0;74,05;72,15;0;0;71,81;0;0;0;0;79,61;0;0;0;75,78;0;Ocupado;0;Libre;0;Libre;1;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Libre;4;Ocupado;4,83;108,84;22;52,99;83,27;13;2,83;100,17;40;32,74;71,53;12;18,44;41,74;2;EP;64,16;0;Eliminado;-;-;SV1;0;67,33;EP;70,36;0;SE1;0;67,85;SP;0;59,37;ER1;67,39;0;EAE1;64,28;0;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;SR2;0;68,97;EP;68,78;0;ER2;69,56;0;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta1;71,81;0;0;72,24;0;0;75,99;0;0;71,99;0;0;78,23;0;0;73,94;0;0;75,07;0;0;0;0;74,05;72,15;0;0;0;0;0;0;0;79,61;0;0;0;75,78;0;Ocupado;0;Libre;0;Libre;1;Ocupado;1;Ocupado;0;Libre;0;Libre;0;Libre;1;Ocupado;0;Libre;4;Ocupado;4,83;108,84;22;52,99;83,27;13;2,83;104,65;41;32,74;71,53;12;18,44;41,74;2;EP;64,16;0;Eliminado;-;-;Eliminado;-;-;EP;70,36;0;SE1;0;67,85;SP;0;59,37;ER1;67,39;0;EAE1;64,28;0;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;SR2;0;68,97;EP;68,78;0;ER2;69,56;0;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;71,99;0;0;72,24;0;0;75,99;0,83;3,54;75,53;0;0;78,23;0;0;73,94;0;0;75,07;0;0;0;0;74,05;72,15;0,57;2,81;74,8;0;0;0;0;79,61;0;0;0;75,78;0;Ocupado;0;Libre;0;Libre;1;Ocupado;1;Ocupado;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Libre;4;Ocupado;4,83;108,84;22;52,99;83,27;13;2,83;104,65;41;32,74;71,53;12;18,44;41,74;2;EP;64,16;0;SV1;0;71,99;Eliminado;-;-;EP;70,36;0;SE1;0;67,85;SP;0;59,37;ER1;67,39;0;EAE1;64,28;0;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;SR2;0;68,97;EP;68,78;0;ER2;69,56;0;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_reclamo2;72,15;0;0;72,24;0;0;75,99;0;0;75,53;0;0;78,23;0;0;73,94;0;0;75,07;0;0;0,43;4,81;74,05;76,96;0;0;74,8;0;0;0;0;79,61;0;0;0;75,78;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;1;Ocupado;0;Libre;4;Ocupado;4,83;108,84;22;55,58;86,45;14;2,83;104,65;41;32,74;71,53;12;18,44;41,74;2;EP;64,16;0;SV1;0;71,99;Eliminado;-;-;EP;70,36;0;SE1;0;67,85;SP;0;59,37;ER1;67,39;0;EAE1;64,28;0;SAE1;0;60,3;SR1;0;61,46;EP;57,48;0;Eliminado;-;-;EP;68,78;0;SR2;0;72,15;Eliminado;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
